id;title;allday;start;end;description;url_public;url_admin;location_id;location_type;location_name;campus_id;campus_name;campus_1;category_id;category_name;owner_id;owner_name;presenter;calendar_id;calendar_name;calendar_public;calendar_admin;registration;color;featured_image;more_info;setup_time;teardown_time;audience;registration_form_id;registration_series_linked;has_registration_opened;has_registration_closed;physical_seats;physical_seats_taken;online_seats;online_seats_taken;seats_taken;wait_list;online_user_id;zoom_email;online_meeting_id;online_host_url;online_join_url;online_join_password;online_provider
4299895;R for Absolute Beginners;FALSE;2025-06-12T11:00:00Z;2025-06-12T13:00:00Z;"<p>R is a general programming language, especially suited for statistical analysis and cleaning and visualization of data.</p>

<p>We assume absolutely no previous experience with programming, and will cover the basics of getting started with R, including:</p>

<ul>
	<li>Navigating in RStudio, and how to interact with R</li>
	<li>Datatypes, variables and objects</li>
	<li>Simple arithmetic and logical operations on data</li>
	<li>Working with functions - and how to write a very simple function ourself</li>
	<li>Import data into R</li>
	<li>Summary statistics&nbsp;</li>
	<li>Manipulating data frames</li>
	<li>And how to make a couple of the common graphs, that are as useful as they are elementary.</li>
</ul>

<p>In preparation for the course, we recommend that you either download and install R and RStudio, or register for an account at rstudio.cloud. Instructions on this can be found <a href=""https://kubdatalab.github.io/beginning-R/setup.html"">here</a>, where you will also find the course notes, additional material and exercises.</p>

<p>&nbsp;</p>

<p>Please note that this course will be held in english if any participants requests it. Otherwise it will be held in danish.</p>";https://kubkalender.kb.dk/event/4299895;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4299895;21573;2;Library Lighthouse, Zone 1, Library Lighthouse, Zone 2;41;KUB Nørre Campus, Nørre Allé 49, 2200 København N;NA;33562;Analysis;16332;Christian Knudsen;Søren Davidsen & Christian Knudsen;6416;KUB Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;TRUE;#18E0F2;https://libapps-eu.s3.amazonaws.com/customers/105/images/R_logo.jpg;;0;0;;5673;FALSE;TRUE;TRUE;30;30;0;0;30;TRUE;NA;NA;NA;NA;NA;NA;NA
4299895;R for Absolute Beginners;FALSE;2025-06-12T11:00:00Z;2025-06-12T13:00:00Z;"<p>R is a general programming language, especially suited for statistical analysis and cleaning and visualization of data.</p>

<p>We assume absolutely no previous experience with programming, and will cover the basics of getting started with R, including:</p>

<ul>
	<li>Navigating in RStudio, and how to interact with R</li>
	<li>Datatypes, variables and objects</li>
	<li>Simple arithmetic and logical operations on data</li>
	<li>Working with functions - and how to write a very simple function ourself</li>
	<li>Import data into R</li>
	<li>Summary statistics&nbsp;</li>
	<li>Manipulating data frames</li>
	<li>And how to make a couple of the common graphs, that are as useful as they are elementary.</li>
</ul>

<p>In preparation for the course, we recommend that you either download and install R and RStudio, or register for an account at rstudio.cloud. Instructions on this can be found <a href=""https://kubdatalab.github.io/beginning-R/setup.html"">here</a>, where you will also find the course notes, additional material and exercises.</p>

<p>&nbsp;</p>

<p>Please note that this course will be held in english if any participants requests it. Otherwise it will be held in danish.</p>";https://kubkalender.kb.dk/event/4299895;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4299895;21573;2;Library Lighthouse, Zone 1, Library Lighthouse, Zone 2;41;KUB Nørre Campus, Nørre Allé 49, 2200 København N;NA;33561;Cleaning;16332;Christian Knudsen;Søren Davidsen & Christian Knudsen;6416;KUB Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;TRUE;#18E0F2;https://libapps-eu.s3.amazonaws.com/customers/105/images/R_logo.jpg;;0;0;;5673;FALSE;TRUE;TRUE;30;30;0;0;30;TRUE;NA;NA;NA;NA;NA;NA;NA
4299895;R for Absolute Beginners;FALSE;2025-06-12T11:00:00Z;2025-06-12T13:00:00Z;"<p>R is a general programming language, especially suited for statistical analysis and cleaning and visualization of data.</p>

<p>We assume absolutely no previous experience with programming, and will cover the basics of getting started with R, including:</p>

<ul>
	<li>Navigating in RStudio, and how to interact with R</li>
	<li>Datatypes, variables and objects</li>
	<li>Simple arithmetic and logical operations on data</li>
	<li>Working with functions - and how to write a very simple function ourself</li>
	<li>Import data into R</li>
	<li>Summary statistics&nbsp;</li>
	<li>Manipulating data frames</li>
	<li>And how to make a couple of the common graphs, that are as useful as they are elementary.</li>
</ul>

<p>In preparation for the course, we recommend that you either download and install R and RStudio, or register for an account at rstudio.cloud. Instructions on this can be found <a href=""https://kubdatalab.github.io/beginning-R/setup.html"">here</a>, where you will also find the course notes, additional material and exercises.</p>

<p>&nbsp;</p>

<p>Please note that this course will be held in english if any participants requests it. Otherwise it will be held in danish.</p>";https://kubkalender.kb.dk/event/4299895;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4299895;21573;2;Library Lighthouse, Zone 1, Library Lighthouse, Zone 2;41;KUB Nørre Campus, Nørre Allé 49, 2200 København N;NA;33564;English;16332;Christian Knudsen;Søren Davidsen & Christian Knudsen;6416;KUB Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;TRUE;#18E0F2;https://libapps-eu.s3.amazonaws.com/customers/105/images/R_logo.jpg;;0;0;;5673;FALSE;TRUE;TRUE;30;30;0;0;30;TRUE;NA;NA;NA;NA;NA;NA;NA
4299895;R for Absolute Beginners;FALSE;2025-06-12T11:00:00Z;2025-06-12T13:00:00Z;"<p>R is a general programming language, especially suited for statistical analysis and cleaning and visualization of data.</p>

<p>We assume absolutely no previous experience with programming, and will cover the basics of getting started with R, including:</p>

<ul>
	<li>Navigating in RStudio, and how to interact with R</li>
	<li>Datatypes, variables and objects</li>
	<li>Simple arithmetic and logical operations on data</li>
	<li>Working with functions - and how to write a very simple function ourself</li>
	<li>Import data into R</li>
	<li>Summary statistics&nbsp;</li>
	<li>Manipulating data frames</li>
	<li>And how to make a couple of the common graphs, that are as useful as they are elementary.</li>
</ul>

<p>In preparation for the course, we recommend that you either download and install R and RStudio, or register for an account at rstudio.cloud. Instructions on this can be found <a href=""https://kubdatalab.github.io/beginning-R/setup.html"">here</a>, where you will also find the course notes, additional material and exercises.</p>

<p>&nbsp;</p>

<p>Please note that this course will be held in english if any participants requests it. Otherwise it will be held in danish.</p>";https://kubkalender.kb.dk/event/4299895;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4299895;21573;2;Library Lighthouse, Zone 1, Library Lighthouse, Zone 2;41;KUB Nørre Campus, Nørre Allé 49, 2200 København N;NA;36627;R;16332;Christian Knudsen;Søren Davidsen & Christian Knudsen;6416;KUB Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;TRUE;#18E0F2;https://libapps-eu.s3.amazonaws.com/customers/105/images/R_logo.jpg;;0;0;;5673;FALSE;TRUE;TRUE;30;30;0;0;30;TRUE;NA;NA;NA;NA;NA;NA;NA
4299895;R for Absolute Beginners;FALSE;2025-06-12T11:00:00Z;2025-06-12T13:00:00Z;"<p>R is a general programming language, especially suited for statistical analysis and cleaning and visualization of data.</p>

<p>We assume absolutely no previous experience with programming, and will cover the basics of getting started with R, including:</p>

<ul>
	<li>Navigating in RStudio, and how to interact with R</li>
	<li>Datatypes, variables and objects</li>
	<li>Simple arithmetic and logical operations on data</li>
	<li>Working with functions - and how to write a very simple function ourself</li>
	<li>Import data into R</li>
	<li>Summary statistics&nbsp;</li>
	<li>Manipulating data frames</li>
	<li>And how to make a couple of the common graphs, that are as useful as they are elementary.</li>
</ul>

<p>In preparation for the course, we recommend that you either download and install R and RStudio, or register for an account at rstudio.cloud. Instructions on this can be found <a href=""https://kubdatalab.github.io/beginning-R/setup.html"">here</a>, where you will also find the course notes, additional material and exercises.</p>

<p>&nbsp;</p>

<p>Please note that this course will be held in english if any participants requests it. Otherwise it will be held in danish.</p>";https://kubkalender.kb.dk/event/4299895;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4299895;21573;2;Library Lighthouse, Zone 1, Library Lighthouse, Zone 2;41;KUB Nørre Campus, Nørre Allé 49, 2200 København N;NA;32027;Datalab;16332;Christian Knudsen;Søren Davidsen & Christian Knudsen;6416;KUB Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;TRUE;#18E0F2;https://libapps-eu.s3.amazonaws.com/customers/105/images/R_logo.jpg;;0;0;;5673;FALSE;TRUE;TRUE;30;30;0;0;30;TRUE;NA;NA;NA;NA;NA;NA;NA
4216762;Åbent værksted i Labbet / drop in consultations at KUB Datalab;FALSE;2025-06-18T10:30:00Z;2025-06-18T12:30:00Z;"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";https://kubkalender.kb.dk/event/4216762;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4216762;21575;2;Library Lighthouse, Zone 3;41;KUB Nørre Campus, Nørre Allé 49, 2200 København N;NA;33562;Analysis;16332;Christian Knudsen;;6416;KUB Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;FALSE;#18E0F2;https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1680706557.jpg;;0;0;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4216762;Åbent værksted i Labbet / drop in consultations at KUB Datalab;FALSE;2025-06-18T10:30:00Z;2025-06-18T12:30:00Z;"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";https://kubkalender.kb.dk/event/4216762;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4216762;21575;2;Library Lighthouse, Zone 3;41;KUB Nørre Campus, Nørre Allé 49, 2200 København N;NA;33561;Cleaning;16332;Christian Knudsen;;6416;KUB Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;FALSE;#18E0F2;https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1680706557.jpg;;0;0;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4216762;Åbent værksted i Labbet / drop in consultations at KUB Datalab;FALSE;2025-06-18T10:30:00Z;2025-06-18T12:30:00Z;"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";https://kubkalender.kb.dk/event/4216762;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4216762;21575;2;Library Lighthouse, Zone 3;41;KUB Nørre Campus, Nørre Allé 49, 2200 København N;NA;32027;Datalab;16332;Christian Knudsen;;6416;KUB Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;FALSE;#18E0F2;https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1680706557.jpg;;0;0;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4216762;Åbent værksted i Labbet / drop in consultations at KUB Datalab;FALSE;2025-06-18T10:30:00Z;2025-06-18T12:30:00Z;"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";https://kubkalender.kb.dk/event/4216762;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4216762;21575;2;Library Lighthouse, Zone 3;41;KUB Nørre Campus, Nørre Allé 49, 2200 København N;NA;33560;Harvesting;16332;Christian Knudsen;;6416;KUB Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;FALSE;#18E0F2;https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1680706557.jpg;;0;0;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4216762;Åbent værksted i Labbet / drop in consultations at KUB Datalab;FALSE;2025-06-18T10:30:00Z;2025-06-18T12:30:00Z;"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";https://kubkalender.kb.dk/event/4216762;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4216762;21575;2;Library Lighthouse, Zone 3;41;KUB Nørre Campus, Nørre Allé 49, 2200 København N;NA;33563;Visualisation;16332;Christian Knudsen;;6416;KUB Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;FALSE;#18E0F2;https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1680706557.jpg;;0;0;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4216763;Åbent værksted i Labbet / drop in consultations at KUB Datalab;FALSE;2025-06-25T10:30:00Z;2025-06-25T12:30:00Z;"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";https://kubkalender.kb.dk/event/4216763;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4216763;21575;2;Library Lighthouse, Zone 3;41;KUB Nørre Campus, Nørre Allé 49, 2200 København N;NA;33562;Analysis;16332;Christian Knudsen;;6416;KUB Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;FALSE;#18E0F2;https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1680706557.jpg;;0;0;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4216763;Åbent værksted i Labbet / drop in consultations at KUB Datalab;FALSE;2025-06-25T10:30:00Z;2025-06-25T12:30:00Z;"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";https://kubkalender.kb.dk/event/4216763;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4216763;21575;2;Library Lighthouse, Zone 3;41;KUB Nørre Campus, Nørre Allé 49, 2200 København N;NA;33561;Cleaning;16332;Christian Knudsen;;6416;KUB Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;FALSE;#18E0F2;https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1680706557.jpg;;0;0;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4216763;Åbent værksted i Labbet / drop in consultations at KUB Datalab;FALSE;2025-06-25T10:30:00Z;2025-06-25T12:30:00Z;"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";https://kubkalender.kb.dk/event/4216763;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4216763;21575;2;Library Lighthouse, Zone 3;41;KUB Nørre Campus, Nørre Allé 49, 2200 København N;NA;32027;Datalab;16332;Christian Knudsen;;6416;KUB Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;FALSE;#18E0F2;https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1680706557.jpg;;0;0;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
